ensembl_gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,percentage_gc_content,gene.length,Study,Tissue,Direction,Model,Sex,Comparison
ENSG00000204070,0.118728650914075,0.0579493146532815,0.179507987174869,3.9270764953376,3.83616769617588,1.37778901666431e-4,0.00253168731812067,0.771606974921692,SYS1,49.54,6117,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000095002,-0.132028828128184,-0.199332362257989,-0.0647252939983787,4.86917565022703,-3.85237807675968,1.29166845846676e-4,0.00243077028017259,0.770577412953603,MSH2,44.66,4552,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000168894,-0.124906819557233,-0.188386998064776,-0.06142664104969,6.32124068479976,-3.86407915997746,1.23269220774631e-4,0.00234735447772947,0.766242010919279,RNF181,54.37,1220,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000180044,-0.291468206826999,-0.440958192861978,-0.14197822079202,4.01524850283939,-3.82892704635593,1.41798324603718e-4,0.00258377045812825,0.751097221439037,C3orf80,50.7,2578,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101003,-0.155103498937216,-0.235042256341864,-0.0751647415325682,2.56284115596061,-3.81032662831345,1.52637227780122e-4,0.00270271964007939,0.750911130895905,GINS1,41.38,4068,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000106636,0.0923284018068671,0.0453235097051143,0.13933329390862,7.0496982475342,3.85736079235548,1.26623571055762e-4,0.00239613333454866,0.741688754426277,YKT6,48.11,3707,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000197021,-0.185754499462564,-0.281010568154212,-0.0904984307709157,4.11473065720743,-3.82952308988311,1.41463312949745e-4,0.00258377045812825,0.738379175722709,CXorf40B,52.2,2509,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000196123,-0.123584100169158,-0.186525898819378,-0.0606423015189374,5.84442959599531,-3.8558617522499,1.27383690880326e-4,0.00240593051066333,0.735976203901396,KIAA0895L,56.58,4780,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000077943,0.216314399631818,0.104724280080531,0.327904519183105,2.65819318998065,3.80677923421655,1.54791221581151e-4,0.00273154792149207,0.734410217482272,ITGA8,40.02,7528,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000122870,-0.155598551692112,-0.235927052033792,-0.0752700513504314,2.30699604943634,-3.80394207471143,1.56534566064402e-4,0.00275295892597688,0.731207866870251,BICC1,37.96,6569,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000105245,-0.140471912313699,-0.212075961836479,-0.0688678627909189,5.91979378018712,-3.85256446384746,1.29070847669193e-4,0.00243077028017259,0.721771110345542,NUMBL,52.55,5823,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000130294,0.0996771687723674,0.0486067133067776,0.150747624237957,9.01960139026267,3.8328689158443,1.39596589209663e-4,0.00255918840975364,0.718485448734905,KIF1A,58.61,12357,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000078304,-0.0692346247312035,-0.104546785675464,-0.0339224637869424,5.75629501073539,-3.85032200387429,1.30230306432938e-4,0.00244193578199524,0.718076295600753,PPP2R5C,44.63,14289,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000280157,-0.214844146113292,-0.325722110687663,-0.103966181538922,3.11048576913435,-3.80518944983531,1.55765824057684e-4,0.00274253454290038,0.714518002194029,ENSG00000280157,42.82,2249,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000278535,-0.250370171053485,-0.378807265292229,-0.121933076814742,4.36385577108873,-3.82816032941465,1.42230366309706e-4,0.00258603683528336,0.713312431234186,DHRS11,54.49,5462,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000242687,0.179175176013027,0.0865476017824362,0.271802750243618,2.09127456609725,3.79870486492763,1.59801427533655e-4,0.00279778184699935,0.712923348417122,ENSG00000242687,46.84,4194,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134575,-0.176682456921151,-0.266993274793584,-0.086371639048718,5.11871871204664,-3.8419495564759,1.34646791137953e-4,0.00249771398203086,0.709056513564499,ACP2,52.75,3484,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000117280,0.202591251934575,0.0990991744721421,0.306083329397009,5.19439120584069,3.84424968296484,1.33419578670814e-4,0.00248677496991461,0.707448725509039,RAB29,45.95,3882,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000250934,-0.234463682307888,-0.355284386770808,-0.113642977844968,3.5747071391609,-3.81094096928121,1.52267082438654e-4,0.00270058979554481,0.705974926314159,ENSG00000250934,44.19,795,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000164109,-0.197448444080004,-0.299608546349772,-0.0952883418102347,2.3162096622888,-3.79551227822772,1.61824336925259e-4,0.00282076220179184,0.701991959794624,MAD2L1,38.16,5748,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101363,-0.086474384721245,-0.130627163419536,-0.0423216060229537,6.76519616204288,-3.84616085986414,1.32407930327259e-4,0.00247680716729815,0.697913325395497,MANBAL,47.37,2045,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000166164,0.100054983450831,0.0488714870001094,0.151238479901553,5.18645967386564,3.83889981422172,1.3629039918127e-4,0.00251918979838973,0.6861091447912,BRD7,39.72,8492,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000105639,-0.212680793780175,-0.32242145191974,-0.102940135640609,3.73586082040163,-3.80591176932259,1.55322297354282e-4,0.00273781904680364,0.681276794497742,JAK3,54.93,6813,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000235034,0.15446630309854,0.0755066532218747,0.233425952975206,6.65981795019391,3.84172737725186,1.34765895891329e-4,0.00249771398203086,0.678624403454859,C19orf81,50.87,888,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000029725,0.0665111452921181,0.0325103550773205,0.100511935506916,6.6369176740775,3.84152283891311,1.34875631763698e-4,0.00249771398203086,0.678152736005908,RABEP1,41.37,6531,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000115461,0.261345430005194,0.127442379759729,0.395248480250658,5.14364857512992,3.83285547798262,1.3960403980815e-4,0.00255918840975364,0.674300196851641,IGFBP5,50.77,6442,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000128346,0.177707095621533,0.0855887768452007,0.269825414397864,2.61607373033737,3.78840821513228,1.66412666470636e-4,0.00289079394531265,0.673564410596139,C22orf23,50.35,2299,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000136720,0.121412442501076,0.0592831990879068,0.183541685914245,7.05907009783037,3.83764797796862,1.36970525053232e-4,0.00252278335860457,0.668472665166393,HS6ST1,53.08,4683,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000100417,-0.118622704073666,-0.17962530244312,-0.0576201057042124,4.53267085754104,-3.81871713372248,1.47654500428202e-4,0.00264517424127822,0.665451534242333,PMM1,54.84,5082,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000186891,-0.335232200825439,-0.509235253231407,-0.161229148419471,2.10215457249081,-3.78344012398827,1.69694030165937e-4,0.00293697729201544,0.660591462965106,TNFRSF18,67.46,1370,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000189298,-0.159091845735686,-0.24167313185474,-0.0765105596166323,2.70814390939215,-3.78324339075299,1.69825217565519e-4,0.00293697729201544,0.654333729825887,ZKSCAN3,45.03,4842,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000131097,0.301668248576113,0.146607166251017,0.45672933090121,4.87992819836615,3.82054038513208,1.46592254100142e-4,0.00263764492308131,0.649498623752587,HIGD1B,52.42,861,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000105229,0.121220757519926,0.0590685363762293,0.183372978663623,5.43697852364056,3.83017258856088,1.41099107197376e-4,0.00258052381261679,0.64594678886322,PIAS4,59.38,3646,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000167981,-0.152044974418492,-0.23105530418822,-0.0730346446487642,2.27061351340887,-3.77908098910213,1.72623344039265e-4,0.00295960734294601,0.645900283143188,ZNF597,42.53,5513,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000091947,-0.0908389293138239,-0.137565272775562,-0.0441125858520858,4.65993153542907,-3.81775639831776,1.48217154018361e-4,0.00264517424127822,0.644563016584299,TMEM101,49.94,3029,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143537,-0.13197951240203,-0.199694179332599,-0.0642648454714602,5.27144488290249,-3.82755796829049,1.42570665615619e-4,0.00258920292729903,0.64251983487392506,ADAM15,58.25,6584,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000133195,0.231209203343343,0.111981173336052,0.350437233350634,4.25914455548027,3.8082438814595,1.53898427852196e-4,0.00272195834596245,0.638901524025782,SLC39A11,45.91,5583,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101019,-0.0842099625110304,-0.127427869022234,-0.0409920559998269,5.47634854427368,-3.82646506126164,1.43190058430818e-4,0.00259742431952154,0.636287455829193,UQCC1,43.02,6782,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000138095,-0.112395635927306,-0.170045579529307,-0.0547456923253046,5.99919873393861,-3.82867555994547,1.41939899381195e-4,0.00258377045812825,0.634767390485004,LRPPRC,37.13,9760,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000186094,-0.2145615632004,-0.326117572650305,-0.103005553750494,3.08617090078234,-3.7770867371015,1.7397930532765e-4,0.00296306564639198,0.623419475711048,AGBL4,39.05,7462,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000163590,-0.120496178173396,-0.182473373980476,-0.0585189823663168,5.17324346790779,-3.8180301526897,1.48056624271109e-4,0.00264517424127822,0.623036406267307,PPM1L,38.44,12447,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000116198,0.0983694807764568,0.0477823793170306,0.148956582235883,5.00853715373754,3.81872678189225,1.47648860226337e-4,0.00264517424127822,0.622709413191298,CEP104,47.92,7876,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000154274,0.279283585438557,0.133908572675608,0.424658598201506,2.5805283549055,3.77271196444384,1.7698912040384e-4,0.00299440225204412,0.620278896528037,C4orf19,41,2770,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000180777,-0.259142754840648,-0.393956096466805,-0.124329413214492,2.95780883039441,-3.77488913614131,1.75485157416488e-4,0.00297865982882757,0.618105392031723,ANKRD30B,35.45,5982,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000186812,0.116066439652936,0.0564131771713808,0.175719702134492,5.30916972185735,3.82094218145207,1.46359135077118e-4,0.00263649484713486,0.616586323261769,ZNF397,41.49,8710,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000159348,-0.124690623892358,-0.188884740284176,-0.0604965075005392,4.99140202885887,-3.81449084165164,1.50144789538196e-4,0.00267377841209619,0.614503599386598,CYB5R1,50.33,4504,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000281332,0.203122794982905,0.0975134094513633,0.308732180514446,3.14883626226538,3.77706233213403,1.73995961137765e-4,0.00296306564639198,0.614385792501148,LINC00997,47.54,2646,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000111652,-0.146640606141641,-0.221981247875866,-0.0712999644074152,6.79691920350548,-3.82228385424035,1.45583239721131e-4,0.00263094974973805,0.613661511909628,COPS7A,50.55,3113,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000188763,0.258900390782864,0.124366559198401,0.393434222367328,3.13093116991427,3.77919410580093,1.72546731441999e-4,0.00295960734294601,0.613388274879913,FZD9,68.43,2338,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000178947,-0.194408192443083,-0.294319760307528,-0.0944966245786378,5.70337987853867,-3.82117380619274,1.46224907295984e-4,0.00263649484713486,0.611504261838431,SMIM10L2A,58.22,5230,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000149196,-0.0851081306521904,-0.128875530551421,-0.0413407307529593,5.37824268819241,-3.81872433146989,1.47650292693966e-4,0.00264517424127822,0.610771625685787,HIKESHI,37.85,3421,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000139433,0.216220170129417,0.105124548491596,0.327315791767238,6.44632207729508,3.82205792970161,1.45713620461041e-4,0.00263094974973805,0.606708235547144,GLTP,49.06,2696,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000075089,-0.115524788020918,-0.175006893413483,-0.0560426826283522,5.19286202978172,-3.81405412724077,1.50404365406793e-4,0.00267534340384549,0.605370103787756,ACTR6,41,3813,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000136040,-0.160198765176186,-0.243367811366422,-0.0770297189859498,3.73540726325017,-3.78264380154706,1.702256310535e-4,0.00294063834043863,0.60180716712267,PLXNC1,43.75,9887,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000156876,0.151118806657979,0.0723195647603178,0.22991804855564,2.49752658261078,3.76612282868531,1.81615182165943e-4,0.00305938137136187,0.599123568073345,SASS6,36.48,3972,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000176101,0.0844744783322335,0.0410260643916348,0.127922892272832,6.64995500571626,3.81812018678993,1.48003864083709e-4,0.00264517424127822,0.596149621886379,SSNA1,65.89,1183,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000100227,0.145384438070867,0.0705955463190648,0.220173329822669,6.4880224359719,3.81749808927459,1.4836877723509e-4,0.00264517424127822,0.59093328194461,POLDIP3,49.1,3650,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000239382,-0.13861847662850801,-0.210956004834612,-0.0662809484224042,1.90297975029652,-3.76318406421268,1.83714949880043e-4,0.00307811435379659,0.590569377613966,ALKBH6,56.33,4293,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000279207,0.251829801858178,0.121304225472318,0.382355378244039,3.99947837547944,3.78886828617164,1.66111841435935e-4,0.00288878874247181,0.589537592774809,ENSG00000279207,36.67,5808,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000066382,-0.125069174726761,-0.189938554273882,-0.0601997951796401,4.00754922190246,-3.78624352797222,1.67834991172827e-4,0.00291225482456012,0.58875236027224,MPPED2,40.01,8197,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000147687,-0.109918873503991,-0.167117087440211,-0.0527206595677713,3.41746275494427,-3.77387755350894,1.76182441439233e-4,0.00298399435055014,0.587776964207733,TATDN1,40.76,4839,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000162975,-0.220267510431799,-0.333720806757417,-0.106814214106181,5.73014386370232,-3.81268853549774,1.51218786024095e-4,0.00268676296901647,0.587206428016689,KCNF1,67.02,2289,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000060718,0.171128994033554,0.0826996213318988,0.259558366735209,4.64127583112456,3.80036278891339,1.58760355617481e-4,0.00278581515904457,0.582355023582465,COL11A1,33.13,8281,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000244560,-0.242207902178049,-0.368680031049987,-0.115735773306112,1.80305292757506,-3.76089737715069,1.8536460782137e-4,0.00310241817301029,0.58172353807326,ENSG00000244560,55.62,4271,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160051,-0.134782737769068,-0.205096976704027,-0.0644684988341085,2.88178164392055,-3.76434134037902,1.82885351885809e-4,0.00307081848392746,0.580071411349687,IQCC,55.4,2478,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000099260,-0.266509518945946,-0.405579063817575,-0.127439974074316,2.85424728027749,-3.76338540165989,1.83570365980388e-4,0.00307811435379659,0.578192338045553,PALMD,37.53,8244,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000178209,0.155938214372963,0.0755795276232229,0.236296901122703,7.315847098077,3.81081380689704,1.52343629205743e-4,0.00270058979554481,0.573394322752319,PLEC,63.62,16991,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198053,0.0767524006943638,0.0370608844194889,0.116443916969239,8.38763741130663,3.7974519067373,1.60592475283785e-4,0.00280536942017799,0.564047733020707,SIRPA,51.36,5068,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000164902,0.113881198749607,0.0551455577577534,0.172616839741461,6.6620434039135,3.8075737256151,1.54306324924713e-4,0.00272607840700326,0.554034022376941,PHAX,43.51,4319,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160360,0.0966331390102981,0.0467169176676772,0.146549360352919,5.34277971197379,3.80173979965196,1.57900546810609e-4,0.00277385154498637,0.54925740465153,GPSM1,66.05,4950,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000214872,-0.268549070096368,-0.409180164903735,-0.127917975289,2.22516416426091,-3.75007798351679,1.9336094361255e-4,0.00316486368001129,0.546795986186588,SMTNL1,53.84,1649,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000131652,0.12229927265391,0.0586701407639434,0.185928404543877,3.97640103866318,3.77455606069146,1.75714458585118e-4,0.00297930652195137,0.546393635223335,THOC6,57.25,1860,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000234409,-0.376231802442243,-0.573358474229304,-0.179105130655182,2.38589966345466,-3.7480736616705,1.94877514397857e-4,0.00318299940183167,0.53697248422736,CCDC188,68.78,1598,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000136478,0.084288232022768,0.0407170995444555,0.127859364501081,5.77758408065914,3.79897206712131,1.59633207195095e-4,0.00279778184699935,0.527488292740126,TEX2,43.58,9094,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000139352,0.266158696487778,0.128518013745996,0.40379937922956,5.77677348202473,3.79744809632817,1.60594886587009e-4,0.00280536942017799,0.521460829840754,ASCL1,51.29,2472,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000079841,-0.15663743611726,-0.237713738072827,-0.0755611341616944,5.42301912163628,-3.79402019551569,1.62778020933998e-4,0.00283397443820509,0.517216375442135,RIMS1,35.57,12788,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000142530,-0.186248445960217,-0.283559776633066,-0.088937115287368,3.75975576092436,-3.75860987390099,1.87028813267088e-4,0.0031227174939786,0.51266831716999,FAM71E1,53.07,1566,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000138035,0.140472937751248,0.067791628746465,0.213154246756031,5.64422746092652,3.79549067283048,1.61838108612624e-4,0.00282076220179184,0.512494798850089,PNPT1,39.78,5134,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000104231,-0.120711786342891,-0.18343816437346,-0.0579854083123227,4.91943464939955,-3.77917906096504,1.72556919282149e-4,0.00295960734294601,0.498144463883647,ZFAND1,37.45,4214,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000115841,-0.142853516187118,-0.218009970431194,-0.0676970619430423,2.09423524952589,-3.73269629634542,2.06891109201235e-4,0.00331664327528153,0.487745585423284,RMDN2,39.02,5999,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000223812,-0.297166557559184,-0.451683515249327,-0.142649599869041,4.94560831209632,-3.77678087803157,1.74188155537923e-4,0.00296310026156322,0.486070574893346,ENSG00000223812,33.99,1009,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109063,0.183220021855366,0.0868299851329634,0.279610058577769,2.52780366944692,3.73283495930697,2.06779728639019e-4,0.00331664327528153,0.48154237090989,MYH3,48.63,6684,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000111832,0.127300569605628,0.0612586076874136,0.193342531523843,6.24759401417958,3.78537042245998,1.68411909898801e-4,0.00291901488325152,0.471867992152684,RWDD1,36.42,5909,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000172671,0.141548137821729,0.0669814927922564,0.216114782851202,2.227972636839,3.72784254733494,2.10825651670195e-4,0.00335648211083931,0.47044054678627,ZFAND4,37.95,6232,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000165092,-0.306822987998982,-0.466142090215163,-0.1475038857828,6.6537911011182604,-3.7819697294449,1.70676848054068e-4,0.0029451679361888,0.463184817926636,ALDH1A1,36.05,2849,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
